,tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute
254,254.0,"Paradise, CA",1064545952210534401,The ice cream truck would come down our street in Paradise very often “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took… https://www.instagram.com/p/BqXhK52lVZQ/?utm_source=ig_twitter_share&amp;igshid=1kw6xw8d932ec,2018-11-19 15:48:27+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064545952210534401,19,15,48
255,255.0,"Paradise, CA",1064544940447973376,The view from Lookout Point “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see… https://www.instagram.com/p/BqXg11VFMFE/?utm_source=ig_twitter_share&amp;igshid=f8vm8cq96j27,2018-11-19 15:44:26+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064544940447973376,19,15,44
256,256.0,"Paradise, CA",1064544537417211905,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqXgqU9l7rS/?utm_source=ig_twitter_share&amp;igshid=d435j806wwdd,2018-11-19 15:42:50+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064544537417211905,19,15,42
257,257.0,"Paradise, CA",1064544229907668992,Honey Run Bridge...completely destroyed “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could… https://www.instagram.com/p/BqXghhuFngL/?utm_source=ig_twitter_share&amp;igshid=tq7px0fnv85a,2018-11-19 15:41:37+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064544229907668992,19,15,41
258,258.0,"Paradise, CA",1064526496524460034,"#CampFire unofficial update: 151,000 Acres. 66% Contained*. @CALFIRE_ButteCo #ButteCounty; At Yankee Hill, CA. ~71mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",2018-11-19 14:31:09+00:00,#CampFire #ButteCounty,CaliFireBot,@CALFIRE_ButteCo,1,0,https://twitter.com/CaliFireBot/status/1064526496524460034,19,14,31
259,259.0,"Paradise, CA",1064519128856186880,"#CampFire unofficial update: 151,000 Acres. 65% Contained*. @CALFIRE_ButteCo #ButteCounty; At Yankee Hill, CA. ~71mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",2018-11-19 14:01:52+00:00,#CampFire #ButteCounty,CaliFireBot,@CALFIRE_ButteCo,0,0,https://twitter.com/CaliFireBot/status/1064519128856186880,19,14,1
260,260.0,"Paradise, CA",1064494951445213185,El miércoles 14 de noviembre al finalizar el día la cifra de muertos por los incendios en #California subía a 59. La destrucción no se detiene y el número de fatalidades sigue en aumento… https://www.instagram.com/p/BqXKG7kA2Gu/?utm_source=ig_twitter_share&amp;igshid=2douqmpt0gxv,2018-11-19 12:25:48+00:00,#California,javillanueva67,,0,0,https://twitter.com/javillanueva67/status/1064494951445213185,19,12,25
261,261.0,"Paradise, CA",1064433323970314241,"Forgot to thank Miller Coors for sending out some water. First time in along time that I cracked open a Coors for a drink. Thanks again @millercoors #CampFire 場所: Chico, California https://www.instagram.com/p/BqWuFkxHeN_/?utm_source=ig_twitter_share&amp;igshid=qlsgkxtkazc",2018-11-19 08:20:55+00:00,#CampFire,Highwired,@MillerCoors,0,0,https://twitter.com/Highwired/status/1064433323970314241,19,8,20
262,262.0,"Paradise, CA",1064429130144509953,"Another picture of my house. The bunk bed is probably not salvageable? And hey I still have a grill! @Magalia, California https://www.instagram.com/p/BqWsJwsHQAV-fFM1Sfy5HxTyIsbXC0H0faUg2M0/?utm_source=ig_twitter_share&amp;igshid=rae2c6e9fwz0",2018-11-19 08:04:15+00:00,,innerwealth1st,,0,1,https://twitter.com/innerwealth1st/status/1064429130144509953,19,8,4
263,263.0,"Paradise, CA",1064411825704484864,sponsor a Paradise family!! http://www.paradisefireadoptafamily.com/ @Studio M Pilates and Healing https://www.instagram.com/p/BqWkUIxHqTP/?utm_source=ig_twitter_share&amp;igshid=13n2qjjtu3l3h,2018-11-19 06:55:29+00:00,,studiomchico,,0,0,https://twitter.com/studiomchico/status/1064411825704484864,19,6,55
264,264.0,"Paradise, CA",1064410848603590657,“Paradise Lost”... we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo archives that I still have...the fire… https://www.instagram.com/p/BqWhNnLFt-t/?utm_source=ig_twitter_share&amp;igshid=1qxwis5jz5nvu,2018-11-19 06:51:36+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064410848603590657,19,6,51
265,265.0,"Paradise, CA",1064410727933509633,“Paradise Lost”...elusive purple bird of Paradise we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo archives… https://www.instagram.com/p/BqWjVvjl4N5/?utm_source=ig_twitter_share&amp;igshid=1wx7xu24mz7vd,2018-11-19 06:51:07+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064410727933509633,19,6,51
266,266.0,"Paradise, CA",1064410364299931648,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqWjpjhFbcF/?utm_source=ig_twitter_share&amp;igshid=mmocgpb4hbpm,2018-11-19 06:49:41+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064410364299931648,19,6,49
267,267.0,"Paradise, CA",1064409929644150784,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-19 06:47:57+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1064409929644150784,19,6,47
268,268.0,"Paradise, CA",1064408690885869568,“Paradise Lost”... we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo archives that I still have...the fire took… https://www.instagram.com/p/BqWi4mvF7F_/?utm_source=ig_twitter_share&amp;igshid=lulsrug8zs5l,2018-11-19 06:43:02+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064408690885869568,19,6,43
269,269.0,"Paradise, CA",1064407225366646784,“Paradise Lost”...I had a multimillion $collection of vintage be toys we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqWh8D-lYfR/?utm_source=ig_twitter_share&amp;igshid=yvcbq7tf9sng,2018-11-19 06:37:12+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064407225366646784,19,6,37
270,270.0,"Paradise, CA",1064407152851410946,“Paradise Lost”...lots of priceless art prints gone we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo archives… https://www.instagram.com/p/BqWiDgAFu5s/?utm_source=ig_twitter_share&amp;igshid=h0gzkewf6oon,2018-11-19 06:36:55+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064407152851410946,19,6,36
271,271.0,"Paradise, CA",1064406145454862337,“Paradise Lost”...we found these strays that were so loving we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo… https://www.instagram.com/p/BqWhuDhlmuY/?utm_source=ig_twitter_share&amp;igshid=1wl0qzvrhf9ty,2018-11-19 06:32:55+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064406145454862337,19,6,32
272,272.0,"Paradise, CA",1064405791510315009,“Paradise Lost”... we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo archives that I still have...the fire took… https://www.instagram.com/p/BqWhkdUFxVB/?utm_source=ig_twitter_share&amp;igshid=4q64cjtd6zef,2018-11-19 06:31:31+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064405791510315009,19,6,31
273,273.0,"Paradise, CA",1064405572739612672,“Paradise Lost”... we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo archives that I still have...the fire… https://www.instagram.com/p/BqWheEgFtXZ/?utm_source=ig_twitter_share&amp;igshid=1h1vu2864s15q,2018-11-19 06:30:38+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064405572739612672,19,6,30
274,274.0,"Paradise, CA",1064405389641310209,“Paradise Lost”... we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo archives that I still have...the fire took… https://www.instagram.com/p/BqWhYowlnWi/?utm_source=ig_twitter_share&amp;igshid=okksl46pvceu,2018-11-19 06:29:55+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064405389641310209,19,6,29
275,275.0,"Paradise, CA",1064358951976923136,What do you carry on your rides? cyclingtips has a few tips... yeah tips. We’ll go with that Here are a few examples. Many of which may or may not contain Dynaplug kits - Read the full… https://www.instagram.com/p/BqWMQ3EFplI/?utm_source=ig_twitter_share&amp;igshid=174c8cpycqn2s,2018-11-19 03:25:23+00:00,,dynaplug,,0,0,https://twitter.com/dynaplug/status/1064358951976923136,19,3,25
276,276.0,"Paradise, CA",1064346809420537857,"The men and women of #MetroFire, both those deployed as well as those at home in #Sacramento, are overwhelmed by the support from the #Paradise, #Magalia, #Concow and other communities… https://www.instagram.com/p/BqWGvprF6jC/?utm_source=ig_twitter_share&amp;igshid=lbb9ayudmo1g",2018-11-19 02:37:08+00:00,#MetroFire #Sacramento #Paradise #Magalia #Concow,metrofirepio,,4,0,https://twitter.com/metrofirepio/status/1064346809420537857,19,2,37
277,277.0,"Paradise, CA",1064337894246993921,"#CampFire unofficial update: 150,000 Acres. 65% Contained*. @CALFIRE_ButteCo #ButteCounty; At Yankee Hill, CA. ~71mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",2018-11-19 02:01:43+00:00,#CampFire #ButteCounty,CaliFireBot,@CALFIRE_ButteCo,4,1,https://twitter.com/CaliFireBot/status/1064337894246993921,19,2,1
278,278.0,"Paradise, CA",1064337386740637701,"We spent hours today talking to people at an @redcross run shelter. Their stories made even our own teams cry. We were able to give 70 families, $100.00 cash cards but mostly importantly… https://www.instagram.com/p/BqWCdAmgflM/?utm_source=ig_twitter_share&amp;igshid=1ukyuaf93kc98",2018-11-19 01:59:42+00:00,,michaelcapponi,@RedCross,2,1,https://twitter.com/michaelcapponi/status/1064337386740637701,19,1,59
279,279.0,"Paradise, CA",1064336707863175168,"Aftermath Of The Fires In California. The Two Fires That Are Still Burning Are The Camp & Paradise Fire. . ThereHas Been Over 75 lives Taken, & Over 1,000 People… https://www.instagram.com/p/BqV-8nJhIIt/?utm_source=ig_twitter_share&amp;igshid=yv8sken8j5m8",2018-11-19 01:57:00+00:00,,WeedyBeats,,0,0,https://twitter.com/WeedyBeats/status/1064336707863175168,19,1,57
280,280.0,"Paradise, CA",1064327352593850368,"It's times like these that I'm glad that government leadership is bigger than one man and one party. (cough Honea, cough) I don't even find this funny anymore… https://www.instagram.com/p/BqV927QAJLPCjTqP5G3zEPplHjAJTkjk-BCdwA0/?utm_source=ig_twitter_share&amp;igshid=n48onsuhobuo",2018-11-19 01:19:49+00:00,,vivalehoho,,0,0,https://twitter.com/vivalehoho/status/1064327352593850368,19,1,19
281,281.0,"Paradise, CA",1064325108402147328,Chico CA Sun Nov 18th PM Forecast: TONIGHT Hazy Lo 38 MONDAY Hazy Hi 67,2018-11-19 01:10:54+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1064325108402147328,19,1,10
282,282.0,"Paradise, CA",1064319247302696961,"Forgot about this @obeygiant George Harrison that I bought my dad for his birthday a few years ago. Lost in the #campfire I’ll replace it someday @philbartek @Paradise, California https://www.instagram.com/p/BqV6NxUgq8z/?utm_source=ig_twitter_share&amp;igshid=1o6dkqwmzigpq",2018-11-19 00:47:37+00:00,#campfire,tekturbo,@OBEYGIANT @philbartek,0,0,https://twitter.com/tekturbo/status/1064319247302696961,19,0,47
283,283.0,"Paradise, CA",1064318983887880192,Our first sliver of a sunset here in Chico since the #campfireparadise erupted 10 days ago. The air is starting to clear a bit and we are breathing easier. My favorite poolboy couldn’t… https://www.instagram.com/p/BqV6GC7nWYh/?utm_source=ig_twitter_share&amp;igshid=14fc3bwa2s417,2018-11-19 00:46:34+00:00,#campfireparadise,CuratedTravelHL,,0,0,https://twitter.com/CuratedTravelHL/status/1064318983887880192,19,0,46
284,284.0,"Paradise, CA",1064301565689892865,"calfire reporting 149,500 acres burned, 60% contained, and 12,595 structures (all types) destroyed. #CampFire #wildfire #wildlandurbaninterface @Paradise, California https://www.instagram.com/p/BqVyLAyAF3B/?utm_source=ig_twitter_share&amp;igshid=239abyqa6st2",2018-11-18 23:37:21+00:00,#CampFire #wildfire #wildlandurbaninterface,JeffreyBezore,,1,0,https://twitter.com/JeffreyBezore/status/1064301565689892865,18,23,37
285,285.0,"Paradise, CA",1064293995277279232,The community-run outdoor shelter volunteers are trying to help evacuees relocate to shelters or anywhere outside of the cold. Donations are no longer being accepted as volunteers… https://www.instagram.com/p/BqVsm8xBT6c/?utm_source=ig_twitter_share&amp;igshid=11ifral3ikle4,2018-11-18 23:07:16+00:00,,Enzomorotti,,0,0,https://twitter.com/Enzomorotti/status/1064293995277279232,18,23,7
286,286.0,"Paradise, CA",1064283384455880704,Drinking a Citra City by @revisionbrewing at @ChicoTaproom —,2018-11-18 22:25:06+00:00,,CaliforniaIPA,@revisionbrewing @ChicoTaproom,0,1,https://twitter.com/CaliforniaIPA/status/1064283384455880704,18,22,25
287,287.0,"Paradise, CA",1064275645511991296,Sippin’ on a cafè au lait. I think to think of these as a less frothy cappuccino. Go ahead and treat yourself to one #coffeetimewithdesiac #coffee #caffeine @Brave Coffee https://www.instagram.com/p/BqVmYZ0HRv7/?utm_source=ig_twitter_share&amp;igshid=10sj7e00ro0kt,2018-11-18 21:54:21+00:00,#coffeetimewithdesiac #coffee #caffeine,thedesiac_,,0,0,https://twitter.com/thedesiac_/status/1064275645511991296,18,21,54
288,288.0,"Paradise, CA",1064265178571788288,"Had a great time at Paige’s Bridal Shower yesterday!! So excited for her! #itsabouttiner paigeathilberslegacy @Chico, California https://www.instagram.com/p/BqVhnqHH_0B2Yrn8dbNi6mXcu2h62YDjXIcXCg0/?utm_source=ig_twitter_share&amp;igshid=19vrujzsp4uw6",2018-11-18 21:12:46+00:00,#itsabouttiner,ErikaTiner,,0,0,https://twitter.com/ErikaTiner/status/1064265178571788288,18,21,12
289,289.0,"Paradise, CA",1064254992062865408,"As this rang through my head over the last week and a half, God reminded me of the story of who wrote it and the immense pain it was written out of:… https://www.instagram.com/p/BqVc-UBHxJf/?utm_source=ig_twitter_share&amp;igshid=1liov71qea5vr",2018-11-18 20:32:17+00:00,,teamwilkins,,0,0,https://twitter.com/teamwilkins/status/1064254992062865408,18,20,32
290,290.0,"Paradise, CA",1064246444838801410,Here’s a harsh glimpse of another American city wiped off the face of the map. Thank you calfire for everything you do. This afternoon we will start distributing cash cards to the victims… https://www.instagram.com/p/BqVZGgyAQP9/?utm_source=ig_twitter_share&amp;igshid=330hp6i6rtuy,2018-11-18 19:58:19+00:00,,michaelcapponi,,4,2,https://twitter.com/michaelcapponi/status/1064246444838801410,18,19,58
291,291.0,"Paradise, CA",1064236444720529409,Comments on a @theyoungturks video where #Trump is being questioned by the press whether #climatechange could be a factor to California's wildfires #science… https://www.instagram.com/p/BqVUKriAPFz86_idojAY_NfWJKH02ul7N4AWug0/?utm_source=ig_twitter_share&amp;igshid=1ax14za50ums5,2018-11-18 19:18:35+00:00,#Trump #climatechange #science,VultureNY,@TheYoungTurks,0,0,https://twitter.com/VultureNY/status/1064236444720529409,18,19,18
292,292.0,"Paradise, CA",1064232204971106304,"I can't..... #makeamericarakeagain #pleasureca @Paradise, California https://www.instagram.com/p/BqVSoQGlLaL/?utm_source=ig_twitter_share&amp;igshid=7mkhibzhuel3",2018-11-18 19:01:44+00:00,#makeamericarakeagain #pleasureca,ajteibel,,0,0,https://twitter.com/ajteibel/status/1064232204971106304,18,19,1
293,293.0,"Paradise, CA",1064232000532430849,I got to hang out with these lovelies last night! @akut440 #myfavoritecouple #besties @Madison Bear Garden https://www.instagram.com/p/BqVSiiknncG/?utm_source=ig_twitter_share&amp;igshid=1fjzl60wqnn04,2018-11-18 19:00:56+00:00,#myfavoritecouple #besties,LynKelsey,@akut440,0,0,https://twitter.com/LynKelsey/status/1064232000532430849,18,19,0
294,294.0,"Paradise, CA",1064220596580622340,What do you think is more important in an image A. The location B. How Instagram worthy it is C. The ability to invoke an emotional response? D. The story behind the image E. Insert your… https://www.instagram.com/p/BqVNWOVH6Y0/?utm_source=ig_twitter_share&amp;igshid=iwt9l2nnc87s,2018-11-18 18:15:37+00:00,,Alphawanderlust,,0,0,https://twitter.com/Alphawanderlust/status/1064220596580622340,18,18,15
295,295.0,"Paradise, CA",1064217396595093506,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-18 18:02:54+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1064217396595093506,18,18,2
296,296.0,"Paradise, CA",1064201562912747520,Today we choose strength. #strength #buttecountystrong #choices #life #love #health #fitness #gym #workout #inmotionfitness #priorities #tattoo #chico #paradise #oroville… https://www.instagram.com/trudikrupocki/p/BqVEssLnP_j/?utm_source=ig_twitter_share&amp;igshid=17q5sqg15i0q9,2018-11-18 16:59:59+00:00,#strength #buttecountystrong #choices #life #love #health #fitness #gym #workout #inmotionfitness #priorities #tattoo #chico #paradise #oroville,gratefulcake,,0,0,https://twitter.com/gratefulcake/status/1064201562912747520,18,16,59
297,297.0,"Paradise, CA",1064189216173760522,Chico CA Sun Nov 18th AM Forecast: TODAY Hazy Hi 67 TONIGHT Hazy Lo 41,2018-11-18 16:10:55+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1064189216173760522,18,16,10
298,298.0,"Paradise, CA",1064189107428040706,"Paradise, CA - November 17, 2018 The sun sets on another day in Paradise, California, bringing an end to our team’s efforts to locate human remains that may account for some of the… https://www.instagram.com/p/BqU_CArhUYw/?utm_source=ig_twitter_share&amp;igshid=k87wvvf5z8hz",2018-11-18 16:10:29+00:00,,TahoeMarmot,,0,0,https://twitter.com/TahoeMarmot/status/1064189107428040706,18,16,10
299,299.0,"Paradise, CA",1064183688613761024,"Paradise, CA #nofilter #campfire @Paradise, California https://www.instagram.com/p/BqU8j_mBmW9/?utm_source=ig_twitter_share&amp;igshid=1lf4rxf86fp3p",2018-11-18 15:48:57+00:00,#nofilter #campfire,amlikethewind,,0,1,https://twitter.com/amlikethewind/status/1064183688613761024,18,15,48
300,300.0,"Paradise, CA",1064157860681023488,"#CampFire unofficial update: 149,500 Acres. 60% Contained*. @CALFIRE_ButteCo #ButteCounty; At Yankee Hill, CA. ~71mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",2018-11-18 14:06:19+00:00,#CampFire #ButteCounty,CaliFireBot,@CALFIRE_ButteCo,0,0,https://twitter.com/CaliFireBot/status/1064157860681023488,18,14,6
301,301.0,"Paradise, CA",1064063215678775296,PRESIDENTIAL VISIT: @realdonaldtrump toured areas impacted by the #CampFire in Butte County. His motorcade was greeted by supporters and some protesters. Took these images while #Trump was… https://www.instagram.com/p/BqUFyFPD1xw/?utm_source=ig_twitter_share&amp;igshid=3h9wpt4zpdlq,2018-11-18 07:50:14+00:00,#CampFire #Trump,Carlos_Saucedo,@realDonaldTrump,1,1,https://twitter.com/Carlos_Saucedo/status/1064063215678775296,18,7,50
302,302.0,"Paradise, CA",1064045477191188480,“Paradise Lost”...the rose garden was so beautiful we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo archives… https://www.instagram.com/p/BqT9Y8IFmDd/?utm_source=ig_twitter_share&amp;igshid=1b39qxby2nbub,2018-11-18 06:39:45+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064045477191188480,18,6,39
303,303.0,"Paradise, CA",1064044252605251584,“Paradise Lost”...it’s too late our world is gone we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo archives… https://www.instagram.com/p/BqT9KKVl8Bl/?utm_source=ig_twitter_share&amp;igshid=4a2nvib7c9jq,2018-11-18 06:34:53+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064044252605251584,18,6,34
304,304.0,"Paradise, CA",1064043857959112705,“Paradise Lost”...Lucy misses it as much as we do we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo archives… https://www.instagram.com/p/BqT8-nCl14j/?utm_source=ig_twitter_share&amp;igshid=7a9sc2dvhndv,2018-11-18 06:33:19+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064043857959112705,18,6,33
305,305.0,"Paradise, CA",1064042022682722305,“Paradise Lost”...but we still have all our animals we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo… https://www.instagram.com/p/BqT8HtoFa3N/?utm_source=ig_twitter_share&amp;igshid=9q8kxc5mjf84,2018-11-18 06:26:01+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064042022682722305,18,6,26
306,306.0,"Paradise, CA",1064040161850400768,“Paradise Lost”...both these vehicles are destroyed we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo archives… https://www.instagram.com/p/BqT7Nxbl0C2/?utm_source=ig_twitter_share&amp;igshid=1xys7cvxsu2t,2018-11-18 06:18:38+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064040161850400768,18,6,18
307,307.0,"Paradise, CA",1064036392429342721,“Paradise Lost”... we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo archives that I still have...the fire took… https://www.instagram.com/p/BqT491vFibF/?utm_source=ig_twitter_share&amp;igshid=sfuia4y3o13i,2018-11-18 06:03:39+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064036392429342721,18,6,3
308,308.0,"Paradise, CA",1064036298162401280,“Paradise Lost”... we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo archives that I still have...the fire took… https://www.instagram.com/p/BqT5F9klxin/?utm_source=ig_twitter_share&amp;igshid=nftb01cwhyf3,2018-11-18 06:03:16+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064036298162401280,18,6,3
309,309.0,"Paradise, CA",1064036240348069888,“Paradise Lost”... we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo archives that I still have...the fire took… https://www.instagram.com/p/BqT5hDIlCmZ/?utm_source=ig_twitter_share&amp;igshid=3svr2bo3npdf,2018-11-18 06:03:03+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064036240348069888,18,6,3
310,310.0,"Paradise, CA",1064035715183517696,“Paradise Lost”... we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo archives that I still have...the fire… https://www.instagram.com/p/BqT5RrBF4UJ/?utm_source=ig_twitter_share&amp;igshid=1b0gjgt9t0o4r,2018-11-18 06:00:57+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064035715183517696,18,6,0
311,311.0,"Paradise, CA",1064034776858968064,“Paradise Lost”... we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo archives that I still have...the fire took… https://www.instagram.com/p/BqT42IrFdmq/?utm_source=ig_twitter_share&amp;igshid=m2ijbdqonm3z,2018-11-18 05:57:14+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064034776858968064,18,5,57
312,312.0,"Paradise, CA",1064034466580983808,“Paradise Lost”... we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo archives that I still have...the fire took… https://www.instagram.com/p/BqT4tSgFokE/?utm_source=ig_twitter_share&amp;igshid=hwigeom3ee45,2018-11-18 05:56:00+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064034466580983808,18,5,56
313,313.0,"Paradise, CA",1064033991261544449,“Paradise Lost”... we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be posting photo archives that I still have...the fire took… https://www.instagram.com/p/BqT4fTslWJD/?utm_source=ig_twitter_share&amp;igshid=irywss0s3sx7,2018-11-18 05:54:06+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064033991261544449,18,5,54
314,314.0,"Paradise, CA",1064029335118594048,"@glblctzn with get_repost ・・・ Residences leveled by the Camp Fire line a cul-de-sac in Paradise, Calif., on Thursday, Nov. 15, 2018. At least 66 people have been killed in wildfires that… https://www.instagram.com/p/BqTxdhkg6Oo/?utm_source=ig_twitter_share&amp;igshid=1m6ex8ru5hheq",2018-11-18 05:35:36+00:00,,councilchick,@GlblCtzn,0,0,https://twitter.com/councilchick/status/1064029335118594048,18,5,35
315,315.0,"Paradise, CA",1064026314557046785,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-18 05:23:36+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1064026314557046785,18,5,23
316,316.0,"Paradise, CA",1064006853250682881,El peor incendio de la historia en California. Las imágenes son increíbles cuando uno la ve de cerca. #california #fire #wcastrotv #freelance #videographer… https://www.instagram.com/p/BqTsJwCFysJ966ou805LjQdvMwbyO3jgrok6jU0/?utm_source=ig_twitter_share&amp;igshid=32hircp53h5p,2018-11-18 04:06:16+00:00,#california #fire #wcastrotv #freelance #videographer,WilliamICastro,,0,0,https://twitter.com/WilliamICastro/status/1064006853250682881,18,4,6
317,317.0,"Paradise, CA",1064005734034096129,"""You'll never do it like i do it 'cause you a boohoo ass bitch."" #hatemebiiiiiitch #guiltypleasure #bitchassbitches @Argus Bar + Patio https://www.instagram.com/p/BqTro5OHPL3G9tLwpMyMXSRaWwEe4DTBKmd-_80/?utm_source=ig_twitter_share&amp;igshid=9q92wzuiz92q",2018-11-18 04:01:49+00:00,#hatemebiiiiiitch #guiltypleasure #bitchassbitches,chezaabear,,0,0,https://twitter.com/chezaabear/status/1064005734034096129,18,4,1
318,318.0,"Paradise, CA",1063976011971219457,"#CampFire unofficial update: 149,000 Acres. 55% Contained*. @CALFIRE_ButteCo #ButteCounty; At Yankee Hill, CA. ~71mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",2018-11-18 02:03:43+00:00,#CampFire #ButteCounty,CaliFireBot,@CALFIRE_ButteCo,0,0,https://twitter.com/CaliFireBot/status/1063976011971219457,18,2,3
319,319.0,"Paradise, CA",1063971623773106176,"Dateline: California. 71 dead, 1,000 missing. But not to worry. The President and Commander in Chief is on the ground. And the floor. The forest floor. With rakes. Finland figured it… https://www.instagram.com/p/BqTcIfFlOK-/?utm_source=ig_twitter_share&amp;igshid=xubea3x6ypj6",2018-11-18 01:46:17+00:00,,UneasyChair,,0,0,https://twitter.com/UneasyChair/status/1063971623773106176,18,1,46
320,320.0,"Paradise, CA",1063960834525863936,Chico CA Sat Nov 17th PM Forecast: TONIGHT Hazy Lo 38 SUNDAY Hazy Hi 67,2018-11-18 01:03:25+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1063960834525863936,18,1,3
321,321.0,"Paradise, CA",1063950510577934336,Just posted a photo @East Ave Church https://www.instagram.com/p/BqTSiJLHXig/?utm_source=ig_twitter_share&amp;igshid=128oahlrpg2t4,2018-11-18 00:22:23+00:00,,CoraKolacz,,0,0,https://twitter.com/CoraKolacz/status/1063950510577934336,18,0,22
322,322.0,"Paradise, CA",1063949352996081665,Just posted a photo @East Ave Church https://www.instagram.com/p/BqTSAb3nh-d/?utm_source=ig_twitter_share&amp;igshid=14sc7ro1glu5x,2018-11-18 00:17:47+00:00,,CoraKolacz,,0,0,https://twitter.com/CoraKolacz/status/1063949352996081665,18,0,17
